DATE-XVALUE|TIME-XVALUE|CLOSE_OUTPUT_INPUT-YVALUE|StochK|StochD|WilliamsR|MACD_INPUT|MovingAverage|RSI_INPUT
20130218|1300|1.03078000|75.9403832505321504|67.5513550286365216|-6.0941828254818171|-0.0007099517972933|1.0294689999999978|51.4053955252508743
20130218|1600|1.03066000|79.3837123991194602|71.4954741521308392|-9.4182825484769311|-0.0005849404216220|1.0296769999999977|50.7418211165400948
20130218|1700|1.02957000|81.0526315789479526|74.6811932944032152|-39.6121883656471852|-0.0005672826153653|1.0297689999999977|45.0528569857096244
20130218|1800|1.02910000|72.1665381649958704|73.8429749179341002|-52.6315789473703646|-0.0005844762701175|1.0297349999999976|42.8233744469191038
20130218|1900|1.02957000|62.4901497241915536|70.0586998533532608|-39.6121883656471852|-0.0005537935065172|1.0297189999999976|45.7162911854432252
20130218|2000|1.02956000|51.8897637795269020|64.0023878287444745|-39.8891966758983188|-0.0005242409879527|1.0297509999999976|45.6633526364177058
20130218|2100|1.02971000|41.2581699346401010|56.4209818640430143|-34.6478873239460442|-0.0004831472370781|1.0297639999999977|46.6611010194520618
20130218|2200|1.03040000|45.4077253218877601|52.7498963499912676|-15.2112676056336262|-0.0003904025919532|1.0299389999999975|51.1084810275955022
20130218|2300|1.03007000|51.0351035103518171|52.1782987367781175|-25.5555555555561044|-0.0003396151623885|1.0299899999999975|49.0040174622008351
20130219|0000|1.03146000|60.9798775153115642|55.1121583296226021|-8.7443946188318034|-0.0001850709920754|1.0300879999999975|57.0300175100617821
20130219|0100|1.03206000|69.1775557263642469|59.8006241285364908|-16.6071428571444494|-0.0000140170581600|1.0302159999999974|59.9594554566871736
20130219|0200|1.03222000|76.4276228419648476|65.3429570330126239|-13.7500000000027268|0.0001329228280489|1.0303719999999976|60.7283238002014158
20130219|0300|1.03170000|74.2822966507170009|68.3227369055807543|-25.0000000000000000|0.0002050503989759|1.0305849999999976|56.9039324317654902
20130219|0400|1.03224000|77.4686306601192030|71.3713681570935705|-16.1637931034489668|0.0003023007705114|1.0308989999999976|59.7394103289098198
20130219|0500|1.03283000|79.5490298898773744|74.0972554013548432|-3.4482758620724310|0.0004221145855832|1.0312249999999978|62.6322756088175154
20130219|0600|1.03280000|82.4639289678111568|76.8861465901736238|-4.0948275862098154|0.0005087822231971|1.0315489999999978|62.3868076747090683
20130219|0700|1.03278000|82.1776504297976089|78.6499812033816284|-13.9805825242729238|0.0005692906888695|1.0318559999999979|62.2117575311006306
20130219|0800|1.03269000|84.7270615563281950|80.6756746543638172|-15.7281553398054240|0.0006030304760614|1.0320849999999979|61.3771664487103550
20130219|0900|1.03367000|85.6887298747756462|82.3466930611677697|-9.0909090909066208|0.0007007692782652|1.0324449999999978|66.6272008965884198
20130219|1000|1.03335000|81.1390079608087120|81.9441313610480790|-15.9999999999991544|0.0007438322226898|1.0326339999999978|63.5877170504016790
20130219|1100|1.03451000|81.5052508751466434|81.7978378657476100|-4.7863247863256690|0.0008616298888606|1.0328789999999981|69.0921196135612092
20130219|1200|1.03335000|76.4527845036324010|80.0161534117092117|-24.6153846153858994|0.0008515667510873|1.0329919999999979|59.4188899865652047
20130219|1300|1.03407000|76.1755485893417301|78.7359518042533892|-12.3076923076929497|0.0008914139593721|1.0332289999999980|62.8916430069040616
20130219|1400|1.03384000|72.8323699421959248|76.7680911835675772|-16.2393162393159791|0.0008941271401153|1.0333889999999979|61.0930946328485760
20130219|1500|1.03437000|74.4295302013411799|75.9885708561587876|-7.1794871794885031|0.0009283425707247|1.0335429999999977|63.6712681192501364
20130219|1600|1.03483000|69.3019943019935454|73.7597120047703784|-12.4203821656054565|0.0009812652862082|1.0337459999999976|65.7901339998686582
20130219|1700|1.03487000|73.5918068763713508|73.7037436286373692|-11.7834394904455664|0.0010147373249920|1.0339549999999975|65.9759682873898328
20130219|1800|1.03532000|76.0902255639102236|74.4992376070616588|-4.6251993620398970|0.0010652953345807|1.0342179999999976|68.0769217932622865
20130219|1900|1.03600000|81.2865497076029868|76.7616749739087822|-5.2050473186110535|0.0011470112072260|1.0344509999999976|70.9918739026105498
20130219|2000|1.03570000|78.9366053169742940|77.4866517549306196|-14.3288084464553087|0.0011740306378487|1.0346859999999976|68.0400638984158945
20130219|2100|1.03513000|74.0514905149064475|76.3415980082559003|-23.1003039513671560|0.0011363503554265|1.0347479999999973|62.7052197237152954
20130219|2200|1.03541000|71.6808371484634534|74.7880110549917562|-21.8694885361572490|0.0011162150873700|1.0349539999999975|64.1905483646116579
20130219|2300|1.03521000|65.0287172941924183|71.5349131347253150|-25.3968253968270119|0.0010717647766436|1.0350679999999974|62.2824667149082103
20130220|0000|1.03458000|52.9641693811073040|65.3446652168526470|-36.5079365079363854|0.0009744687807567|1.0351419999999973|56.5773598503914102
20130220|0100|1.03450000|43.3759246805642249|58.0217517047565110|-45.5508474576286062|0.0008807529004378|1.0351549999999974|55.8774077034792144
20130220|0200|1.03450000|39.1801075268796453|51.7412036454642248|-45.5508474576286062|0.0007972917075902|1.0351219999999972|55.8774077034792144
20130220|0300|1.03470000|34.5405767940958840|46.0076613616747849|-41.5778251599165004|0.0007387703547030|1.0351049999999973|57.4052927674438962
20130220|0400|1.03535000|38.2785164450642057|43.4312797228045966|-29.5454545454551188|0.0007363531083704|1.0351079999999970|62.0096688442714878
20130220|0500|1.03585000|49.5689655172385458|45.4771749876159106|-20.0501253132857613|0.0007659538058775|1.0350929999999972|65.1320300696201713
20130220|0600|1.03635000|63.7290604515649122|51.5611368089322468|-8.4985835694040830|0.0008203024571338|1.0351579999999971|67.9672633166649546
20130220|0700|1.03512000|68.5944363103949968|57.2389033094198325|-43.3427762039664870|0.0007554154749883|1.0351569999999970|55.9208973586804774
20130220|0800|1.03541000|74.1721854304634292|62.8833306831010362|-35.1274787535444233|0.0007191032755867|1.0351569999999970|57.8191297270828528
20130220|0900|1.03531000|69.6669029057398320|65.1445214239806489|-37.9603399433457866|0.0006744814296100|1.0351669999999971|56.9090392514759956
20130220|1000|1.03485000|59.7475455820469676|63.3455294766694266|-59.0163934426237873|0.0005951397391200|1.0351939999999971|52.7925395537773882
20130220|1100|1.03285000|39.4957983193264398|55.3956190908884381|-91.7874396135264732|0.0003666510672076|1.0350289999999971|39.4359406194102533
20130220|1200|1.03196000|28.2110091743106573|46.3340824520291790|-93.4262948207183257|0.0001124602152283|1.0347749999999971|35.1715276303871036
20130220|1300|1.03188000|19.9900299102682410|37.5527316047755378|-84.1269841269860592|-0.0000943555259547|1.0344929999999972|34.8071761750029368
20130220|1400|1.03097000|11.1933797909395860|28.7662810001635556|-98.9547038327535234|-0.0003279079667569|1.0340549999999973|30.8875165399648638
20130220|1500|1.02949000|6.5725956182689168|21.3683858728653462|-98.0821917808215460|-0.0006252164834335|1.0334189999999972|25.7990366640812710
20130220|1600|1.02890000|7.2324966974890561|16.6564228144065822|-91.0693301997665117|-0.0008980910593661|1.0326739999999970|24.0948972226460967
20130220|1700|1.02841000|7.7804583835940858|13.6977680041357512|-91.9010123734527724|-0.0011407353446766|1.0320029999999971|22.7508105812802768
20130220|1800|1.02747000|4.7917855105530808|10.7291071729415286|-100.0000000000000000|-0.0013928271882144|1.0312089999999969|20.3998486881477277
20130220|1900|1.02624000|4.7723532638510094|8.7435225365780234|-98.8527724665380704|-0.0016725820264480|1.0303019999999969|17.8068736631884548
20130220|2000|1.02439000|4.9323786793953248|7.4731412508504578|-97.9116465863459808|-0.0020202807512584|1.0292559999999971|14.7666550255103176
20130220|2100|1.02456000|5.3177691309989701|6.7546838775666292|-92.6754047802621842|-0.0022561098860669|1.0284269999999969|16.1828142667525583
20130220|2200|1.02550000|8.3592938733131188|7.2895538761487933|-85.4279105628361748|-0.0023401798932694|1.0277809999999969|23.7289703376245598
20130220|2300|1.02582000|14.7154471544721198|9.7648516355899028|-82.9606784888202072|-0.0023538509257697|1.0271749999999971|26.1659733738762412
20130221|0000|1.02453000|17.5988700564975248|12.3761911092257773|-92.9067077872010714|-0.0024406433196000|1.0265309999999972|22.9785258729694704
20130221|0100|1.02488000|22.2837796245007063|15.6787206143174204|-90.2081727062444827|-0.0024529092313521|1.0260699999999972|25.6257561780565482
20130221|0200|1.02381000|22.9166666666683340|18.0913692984343939|-98.4579799537378762|-0.0025199220199743|1.0255609999999973|23.0207983497643056
20130221|0300|1.02374000|20.2868852459033349|18.8232079475907100|-97.3464746019706411|-0.0025492919025705|1.0250939999999971|22.8571000823493478
20130221|0400|1.02385000|15.3558052434475041|17.6674070462096396|-95.7413249211357710|-0.0025344758059997|1.0247319999999971|23.7743844051537394
20130221|0500|1.02390000|16.0599571734494973|17.1315904219562612|-94.7967479674798740|-0.0024899962339742|1.0244979999999970|24.2154979711700236
20130221|0600|1.02333000|12.7433628318608250|15.6688478919244504|-96.5927099841509574|-0.0024722416264447|1.0243919999999969|22.6092065840769436
20130221|0700|1.02513000|26.0086902545031542|19.1154620127840183|-81.5244407622189584|-0.0022865678840616|1.0244489999999971|36.8540789253274710
20130221|0800|1.02519000|39.1943734015374759|25.8084324757018386|-77.7453838678319188|-0.0021102529248263|1.0244179999999969|37.2685725557408461
20130221|0900|1.02315000|37.9041916167689478|29.8403521893908774|-92.2996878251824029|-0.0021108010003561|1.0241509999999969|30.0469263054517484
20130221|1000|1.02469000|45.0028232636952268|34.8945092141589940|-75.8985200845660302|-0.0019643266891574|1.0241669999999969|39.5670479572256468
20130221|1100|1.02398000|49.6187363834427942|39.8025849372535988|-82.5555555555570352|-0.0018838203007352|1.0240769999999970|37.0626978852437219
20130221|1200|1.02553000|52.6038926880584300|44.0696875208552115|-55.9322033898301924|-0.0016756307337293|1.0242489999999969|45.2150134082611217
20130221|1300|1.02605000|58.2051282051266981|48.7815010822790428|-46.2333825701640109|-0.0014519422611894|1.0244799999999967|47.6642332962192228
20130221|1400|1.02479000|66.6153846153835190|54.7261289266472062|-61.4886731391568660|-0.0013606542298694|1.0245739999999968|42.6846825936339584
20130221|1500|1.02369000|61.4871794871778334|56.9798124468240844|-75.8034026465038978|-0.0013613755246489|1.0245529999999969|38.8671154756320122
20130221|1600|1.02510000|67.2307692307676064|60.3967980414719321|-44.6502057613182260|-0.0012339477581695|1.0247299999999968|45.5851629535857938
20130221|1700|1.02488000|63.2759520083446461|61.3565160304295034|-36.6666666666676164|-0.0011375989638263|1.0247049999999969|44.7586803707979186
20130221|1800|1.02497000|55.7493188010882292|59.4874502873157454|-34.3589743589772781|-0.0010419684387557|1.0246829999999967|45.1964277693960810
20130221|1900|1.02272000|44.8294531672969684|54.6014512473094912|-89.3034825870612395|-0.0011346571334869|1.0246399999999967|37.2494185140259831
20130221|2000|1.02341000|44.5738485971399712|51.2589170305863249|-67.1296296296309407|-0.0011393031805440|1.0245119999999968|40.6933481603637972
20130221|2100|1.02416000|40.9326424870460528|47.8168255160729032|-49.7685185185195778|-0.0010701306740442|1.0245299999999968|44.2734511508015274
20130221|2200|1.02441000|40.8387418871691922|45.4907976397716710|-43.9814814814807420|-0.0009837974490197|1.0244179999999967|45.4554229663054060
20130221|2300|1.02893000|52.3474178403757407|47.7763377066396942|-19.3960511033688619|-0.0005443762903934|1.0247059999999970|61.3974639043613166
20130222|0000|1.02920000|66.8656716417906268|54.1394490183566717|-16.2601626016267922|-0.0001723582739155|1.0251469999999969|62.1098713249718415
20130222|0100|1.02714000|69.3670150987222627|59.2153043784785425|-40.1858304297330520|-0.0000432574544649|1.0254919999999967|53.9318857166072832
20130222|0200|1.02831000|72.3799690242644971|63.6035259270738608|-26.5969802555156960|0.0001517162069786|1.0258129999999968|57.3654905203124912
20130222|0300|1.02973000|77.4912891986063386|68.2327803509180342|-10.1045296167238767|0.0004160207427879|1.0262979999999968|61.1501466188232357
20130222|0400|1.03154000|80.3145963451307097|72.2600523489889213|-4.8804780876503894|0.0007627434333191|1.0269549999999970|65.3699583878220381
20130222|0500|1.03120000|81.2629638165476678|75.2610228381751654|-9.9706744868037606|0.0009985775249510|1.0278029999999969|63.9644691627375578
20130222|0600|1.03120000|86.9345579793341586|79.1522012185615012|-9.9706744868037606|0.0011719680238085|1.0285819999999970|63.9644691627375578
20130222|0700|1.03108000|88.7176938369781142|82.3406987580337102|-11.1436950146620060|0.0012848868702202|1.0292739999999969|63.4064432071791728
20130222|0800|1.03040000|85.1340373679933862|83.2718116280202736|-17.7908113391978446|0.0013044684522214|1.0298729999999969|60.2013954301749053
20130222|0900|1.03034000|79.3455418793158884|81.9630550451188214|-18.3773216031269691|0.0013001580853880|1.0300139999999969|59.9136200094723464
20130222|1000|1.03049000|73.3216168717050323|79.0825756539808964|-16.9110459433041634|0.0012939302129640|1.0301429999999969|60.4229685284880987
20130222|1100|1.03181000|69.1287041132243871|75.7646184737287314|-4.0078201368526196|0.0013796043275840|1.0306099999999971|64.6764968756991722
20130222|1200|1.03251000|66.9858641130868336|72.8383670201814368|-11.7449664429534392|0.0014868463908608|1.0310299999999972|66.7192151181544234
20130222|1300|1.03282000|69.3647058823525242|71.6804799742384660|-9.1442953020136031|0.0015786531767230|1.0313389999999969|67.6124609273826280
20130222|1400|1.03244000|70.5314009661824458|71.2974536382197926|-12.3322147651012042|0.0016022778302991|1.0314289999999970|65.2988540155966035
20130222|1500|1.03056000|63.9420831387186440|68.8456634717194192|-28.1040268456387850|0.0014525560878837|1.0313649999999970|55.2296712515533699
20130222|1600|1.03040000|53.1601731601717091|63.6171667012035158|-29.4463087248328783|0.0013059358499472|1.0312849999999969|54.4599862770274612
20130222|1700|1.03160000|49.0885416666655274|58.7742916896908554|-21.6494845360824328|0.0012719064800546|1.0313369999999971|59.0673868135829423
20130222|1800|1.03193000|44.6491228070161768|54.0659020621326292|-18.9292543021038924|0.0012570754184000|1.0314899999999969|60.2581576372008456
20130222|1900|1.03233000|43.5726950354593400|50.5681663865748662|-15.1051625239016865|0.0012630388268657|1.0316889999999970|61.7121122719296906
20130222|2000|1.03195000|49.8411257376289640|50.3258195035928964|-28.0400572246090043|0.0012230040178076|1.0318349999999970|59.4856103691759728
20130222|2100|1.03291000|62.6477541371147098|54.4331310481001722|-14.3061516452089350|0.0012542815432712|1.0319449999999968|63.1069521394984463
20130222|2200|1.03182000|65.9226190476178430|58.2629603812727339|-30.4664723032087538|0.0011775413533266|1.0318759999999967|56.8892441027612322
20130224|2300|1.02903000|57.3333333333333784|57.9530846986262844|-80.9286898839109768|0.0008814338956398|1.0314969999999968|44.7386308598539628
20130225|0000|1.02950000|49.7252747252759662|55.2104813741761831|-73.1343283582069148|0.0006768889200088|1.0312029999999970|46.8000102095987388
20130225|0100|1.02863000|40.0087070091439614|50.1432232524987782|-87.5621890547263178|0.0004395173417224|1.0310099999999971|43.5608064361118252
20130225|0200|1.02663000|24.2285714285722840|41.5050059778566194|-92.9757343550468960|0.0000889895542704|1.0306329999999970|37.1885030387633222
20130225|0300|1.02688000|16.3973063973071192|33.1357727843401193|-89.7828863346116038|-0.0001667115846653|1.0301609999999970|38.4015154873900002
20130225|0400|1.02756000|16.5079365079364068|27.5931606922055508|-81.0983397190303350|-0.0003109023734649|1.0297239999999968|41.6995242135340974
20130225|0500|1.02797000|16.4264264264257349|23.8709159369456146|-75.8620689655179206|-0.0003876227649919|1.0292879999999969|43.6582416825933564
20130225|0600|1.02772000|19.8378041172790312|22.5265453303900892|-79.0549169859532128|-0.0004632570003478|1.0288649999999968|42.7158539462121070
20130225|0700|1.02804000|26.7746381805645656|23.9425762804482502|-74.9680715197961546|-0.0004917082445686|1.0283779999999969|44.3710850077069310
20130225|0800|1.02832000|35.4639969195217334|27.7830498268060780|-71.3920817369119192|-0.0004860594103306|1.0280279999999968|45.8456048798044478
20130225|0900|1.02938000|48.8701816570658636|34.8120937702260066|-56.2334217506643128|-0.0003915361423625|1.0280629999999968|51.1270317876011333
20130225|1000|1.02909000|63.7380191693283394|44.4540689032601222|-58.1363004172456499|-0.0003361514037281|1.0280219999999969|49.6989867162248586
20130225|1100|1.03059000|75.0791974656804513|54.6624450907335700|-35.7549857549869260|-0.0001692698973481|1.0282179999999967|56.4714070896966832
20130225|1200|1.03165000|84.7397675593721686|64.6882192469464458|-20.6552706552705382|0.0000479651278480|1.0287199999999968|60.5169529165317002
20130225|1300|1.03130000|87.4590547496481180|72.2784977478470126|-25.6410256410235320|0.0001896966703481|1.0291619999999966|58.5809510265722508
20130225|1400|1.03120000|83.4763948497842706|76.0111301151594319|-27.0655270655280020|0.0002906009082573|1.0295259999999966|58.0099357234354471
20130225|1500|1.02935000|72.7090032154327446|74.9104211485838790|-53.4188034188037691|0.0002187668962688|1.0296639999999968|48.5764260292021532
20130225|1600|1.02779000|55.8812186656372418|68.5673536542683452|-75.6410256410267010|0.0000355491729584|1.0296709999999967|42.3259237939336970
20130225|1700|1.02819000|41.1232566905379713|59.4193213330248895|-69.9430199430214686|-0.0000764937632300|1.0296859999999968|44.3048377258804394
20130225|1800|1.02894000|31.9197273759922738|50.2527900140140247|-59.2592592592600767|-0.0001035759068166|1.0297479999999966|47.9135866517886698
20130225|1900|1.02674000|17.0731707317064156|39.1929169199114895|-90.0151285930426326|-0.0002991123337657|1.0294839999999967|39.7727208316551640
20130225|2000|1.02815000|17.0817257102757836|31.8225198500329222|-68.6838124054494302|-0.0003364230690246|1.0293899999999967|46.0943278638981084
20130225|2100|1.02674000|17.1578947368412926|26.9343114789690468|-90.0151285930426326|-0.0004742998779139|1.0290049999999966|41.4131300734328534
20130225|2200|1.02556000|15.3846153846148664|23.0844127808509896|-92.2380336351884438|-0.0006710489460986|1.0283959999999968|37.9404882000894190
20130225|2300|1.02610000|13.9534883720932062|20.0407713112650647|-82.0672478206715965|-0.0007744728719288|1.0278759999999967|40.4033509947265728
20130226|0000|1.02677000|19.6128213265631396|19.8981213163644242|-73.7235367372353352|-0.0007932298181270|1.0274329999999967|43.4044470562422191
20130226|0100|1.02780000|23.7500000000008314|21.1820808775765599|-60.8966376089655910|-0.0007167205330332|1.0272779999999966|47.7596763090386958
20130226|0200|1.02796000|31.5460232350321378|24.6367283300617538|-58.9041095890411342|-0.0006358460728253|1.0272949999999965|48.4236437924880932
20130226|0300|1.02835000|40.5333333333348520|29.9355966644861234|-54.0473225404719884|-0.0005341256715476|1.0273109999999965|50.0888493135656177
20130226|0400|1.02708000|43.4370370370384862|34.4360767886702490|-69.8630136986297998|-0.0005496538395320|1.0271249999999965|44.9943767963542100
20130226|0500|1.02731000|48.3306836248027025|39.0676124007143955|-66.9987546699878748|-0.0005372083433426|1.0271819999999965|46.0642774877989467
20130226|0600|1.02840000|54.2024013722139131|44.1125420578809013|-53.4246575342468049|-0.0004343839991106|1.0272069999999964|50.9349810119406782
20130226|0700|1.02666000|51.8142801404614346|46.6797880854077506|-75.0933997509346085|-0.0004876767892523|1.0271989999999964|44.0901298919449118
20130226|0800|1.02515000|45.3157243087087238|46.2251001598414106|-84.4344904815231132|-0.0006443286699702|1.0271579999999962|39.1706315963596694
20130226|0900|1.02662000|50.0219010074469708|47.4907004423765998|-67.9731243001114080|-0.0006424538908176|1.0272099999999962|45.5411263416253362
20130226|1000|1.02697000|50.4846186262119190|48.4886731703217110|-59.1082802547774406|-0.0006057434069711|1.0272299999999963|46.9652757785628978
20130226|1100|1.02540000|40.8771203971870136|45.9514889126101452|-78.8931788931779324|-0.0006953207383507|1.0269899999999963|41.6976514601226924
20130226|1200|1.02430000|37.5243285325032900|43.1424354525745315|-92.9411764705883740|-0.0008453278129261|1.0266239999999962|38.4441852917965719
20130226|1300|1.02441000|35.4722997210048234|40.5857235420512978|-91.5032679738556142|-0.0009444464290418|1.0262299999999962|38.9571109955673620
20130226|1400|1.02488000|30.2896218825422565|37.1536896555482912|-81.4214463840398111|-0.0009738476646988|1.0260099999999963|41.2111938537816229
