DATE-XVALUE|TIME-XVALUE|CLOSE_INPUT_OUTPUT-YVALUE|StochK-INPUT|StochD-INPUT|WilliamsR-INPUT
20121221|1800|1.31675000|12.5748502993995004|21.3961720158280926|-89.5299145299168942
20121221|1900|1.31785000|13.8003607937444920|18.8642349418002270|-77.7777777777788374
20121221|2000|1.31741000|17.8199632578055294|18.5161443804686598|-81.6143497757858968
20121221|2100|1.31821000|23.4606883485930312|20.1643257031767860|-69.2307692307692264
20121221|2200|1.31815000|32.3809523809504114|24.2365345957679957|-67.4863387978165434
20121223|2300|1.31779000|41.0415856976277809|29.8382182963879288|-72.4043715847006411
20121224|0000|1.31788000|46.9831410825183652|35.5531925584314052|-71.1748633879803805
20121224|0100|1.31737000|54.5219638242875818|41.8761163137167998|-78.1420765027346249
20121224|0200|1.31742000|57.6154806491866794|47.1225710922067620|-77.4590163934435624
20121224|0300|1.31767000|58.5758039816227410|50.9403153886787550|-74.0437158469943313
20121224|0400|1.31816000|61.9615032080662686|54.6140446618079238|-67.3497267759577199
20121224|0500|1.31835000|61.8652849740962908|57.0311247659040532|-64.7540983606553340
20121224|0600|1.31822000|67.1497584541112360|60.4040026619731165|-66.5300546448108748
20121224|0700|1.31874000|78.0456852791936484|66.2845635343799700|-59.4262295081978138
20121224|0800|1.31984000|89.7689768976938752|74.1127013221512812|-31.5966386554607298
20121224|0900|1.32174000|93.6204146730506182|80.6152724391177316|-3.8647342995137298
20121224|1000|1.32108000|88.7697160883304122|83.3334203221886299|-17.9289026275124286
20121224|1100|1.32171000|88.9122438255396900|85.1930281566389880|-8.1916537867101003
20121224|1200|1.32193000|85.2980132450340278|85.2280231861040108|-17.8666666666656724
20121224|1300|1.32167000|80.6361829025856594|83.6974097582645698|-21.3333333333314386
20121224|1400|1.32159000|75.2839796318062753|80.8929330494451478|-22.3999999999991957
20121224|1500|1.32143000|72.2948870392392849|78.0269177127098601|-26.3988522238175705
20121224|1600|1.31927000|57.6003242805034432|71.2180532353077212|-62.5000000000004334
20121224|1700|1.31771000|41.6302186878730396|61.3554417194961630|-89.1025641025639175
20121224|1800|1.31863000|31.0774017891869825|51.2627617427264397|-74.3589743589737253
20121224|1900|1.31861000|21.3226909920186358|41.2827381591571765|-74.6794871794850792
20121224|2000|1.31921000|17.5739861161862728|33.3798208115002098|-65.0641025641015602
20121224|2100|1.31887000|22.3044397463007513|29.6880271231003904|-70.5128205128196016
20121226|0000|1.31783000|24.0492170022381551|27.8084237494796440|-87.1794871794850792
20121226|0100|1.31735000|20.6556082148510606|25.4241519046034483|-98.8313856427376436
20121226|0200|1.31807000|23.3516483516497609|24.7333173869522228|-82.0189274447927659
20121226|0300|1.31817000|23.8782051282072736|24.4482799673705742|-80.4416403785468788
20121226|0400|1.31823000|26.2538699690429525|25.0501433012613681|-79.4952681388000570
20121226|0500|1.31759000|30.9908643710499768|27.0303836578575734|-89.5899053627743882
20121226|0600|1.31788000|43.7913907284794988|32.6173860147315510|-85.0157728706623885
20121226|0700|1.31863000|50.6493506493520016|38.6280408929383726|-73.1861198738165371
20121226|0800|1.31951000|59.3724194880270915|45.5428337579679480|-59.3059936908513947
20121226|0900|1.31958000|67.4033149171278012|52.8296608110212348|-58.2018927444789256
20121226|1000|1.32102000|83.0135039090270936|62.8909418436898592|-35.4889589905340516
20121226|1100|1.32100000|91.7193426042988166|72.5004087638928496|-31.9397993311044744
20121226|1200|1.32120000|89.9303695768617644|78.3103957015491688|-21.3627992633524890
20121226|1300|1.32025000|84.0977068793615814|80.2394994274866349|-34.3873517786571697
20121226|1400|1.32014000|78.1818181818168085|79.5536056789300404|-36.5612648221364794
20121226|1500|1.32478000|80.3865131578930630|79.8312415052510574|-1.7521902377975736
20121226|1600|1.32217000|71.4974054855441210|77.0532961653487405|-37.6932223543386940
20121226|1700|1.32265000|66.8166089965392446|73.6410671090789180|-31.9857312722957446
20121226|1800|1.32224000|64.8925937800579788|70.7249093327386050|-36.8608799048736060
20121226|1900|1.32165000|61.7980884109925128|67.7493023588232434|-43.8763376932218634
20121226|2000|1.32188000|51.8385650224225856|62.4457232466896955|-41.1414982164091185
20121226|2100|1.32249000|52.7952167414057670|59.2288877449283860|-33.8882282996433944
20121226|2200|1.32232000|49.6878901373290702|56.0485552090619450|-35.9096313912010956
20121226|2300|1.32195000|43.8398357289531262|51.9789820490256744|-41.7487684729069458
20121227|0000|1.32273000|45.6683168316832352|49.8754269765781970|-32.1428571428575367
20121227|0100|1.32311000|46.1089494163428668|48.6199344564997560|-27.4630541871918760
20121227|0200|1.32288000|41.7654028436031980|46.3350905855342390|-31.7419354838700762
20121227|0300|1.32347000|46.2912087912103942|46.3204633207596288|-24.1290322580652479
20121227|0400|1.32335000|58.5074626865699656|50.3827964426964101|-27.8711484593831572
20121227|0500|1.32307000|54.7222222222254828|51.8292717025394368|-33.9312406576975434
20121227|0600|1.32265000|50.2139800285328661|51.2908411445372537|-40.2092675635283570
20121227|0700|1.32382000|55.6534508076371922|52.7450443655705642|-22.7204783258586930
20121227|0800|1.32488000|60.8983799705472464|55.4628229005627916|-6.8759342301928116
20121227|0900|1.32645000|69.2503176620081860|60.0586544877112658|-7.8014184397174288
20121227|1000|1.32706000|79.2743265530512247|66.4638785094912522|-3.8857142857143496
20121227|1100|1.32650000|86.2934362934370540|73.0737311041398527|-12.2615803814702034
20121227|1200|1.32591000|84.2286205414698657|76.7920275832498618|-25.1264755480606006
20121227|1300|1.32807000|86.2930708065116790|79.9590419910038008|-3.3674963396803906
20121227|1400|1.32806000|88.2740930743856183|82.7307256854644208|-3.5139092240119180
20121227|1500|1.32660000|82.8828828828821430|82.7814447512703282|-24.8901903367497290
20121227|1600|1.32191000|65.2008310249293430|76.9212401758233426|-86.3513513513520934
20121227|1700|1.32264000|54.3059125963999776|69.3827976493488876|-76.4864864864857026
20121227|1800|1.32094000|35.8666266145984522|58.2107406377654115|-89.4289185905233240
20121227|1900|1.32256000|24.9370981269214340|47.1195264674840928|-69.7448359659794194
20121227|2000|1.32365000|24.5378576854893602|39.5923035401525142|-56.5006075334151348
20121227|2100|1.32384000|30.9855649576901086|36.7233906793317146|-54.1919805589298989
20121227|2200|1.32347000|34.6087809663961466|36.0185207750198586|-58.6877278250320274
20121227|2300|1.32339000|41.5871421396278080|37.8747278965558394|-59.6597812879707662
20121228|0000|1.32469000|50.8571428571424350|42.2021995500847069|-43.8639125151899236
20121228|0100|1.32456000|58.1947743467930963|47.5330578156541748|-45.4434993924677429
20121228|0200|1.32411000|63.8057218895543984|52.9572791736209184|-50.9113001215059100
20121228|0300|1.32388000|70.0156985871279574|58.6434189781232718|-53.7059538274618760
20121228|0400|1.32422000|77.1887159533085594|64.8251846365183724|-49.5747266099648058
20121228|0500|1.32419000|70.7770270270286376|66.8091321000217988|-49.9392466585671712
20121228|0600|1.32399000|61.4973262032106760|65.0385301344180959|-52.3693803159180718
20121228|0700|1.32476000|59.0872698158530625|63.0547766948964181|-43.0133657351168424
20121228|0800|1.32499000|60.6721162579481260|62.2605565492469850|-40.2187120291608764
20121228|0900|1.32101000|41.7468541820873256|55.4226557601937629|-88.5783718104502356
20121228|1000|1.31869000|27.5132275132269514|46.1195130112048304|-91.4975845410629490
20121228|1100|1.31729000|18.9284317559637784|37.0558192594578202|-93.4084995663478708
20121228|1200|1.31792000|14.4171779141107042|29.5096054776754500|-87.1534195933457028
20121228|1300|1.31886000|14.2821158690176091|24.4337756081228399|-74.1971207087495088
20121228|1400|1.32103000|22.4754957829949014|23.7810156664135306|-50.1661129568117161
20121228|1500|1.32263000|33.3997785160571965|26.9872699496280858|-32.4473975636773986
20121228|1600|1.32206000|44.3674564148406887|32.7806654380322868|-38.7596899224808666
20121228|1700|1.32189000|55.5115357725465088|40.3576222162036942|-40.6423034330013736
20121228|1800|1.32209000|65.8471275559876404|48.8541239961316762|-38.4274640088598929
20121228|1900|1.32165000|70.2543025943995332|55.9875168622209714|-43.3001107419716434
20121228|2000|1.32209000|71.6918844566705360|61.2223060603708262|-38.4274640088598929
20121228|2100|1.32149000|72.2516166960604665|64.8987429389340492|-45.0719822812843418
20121228|2200|1.32167000|67.7677677677673104|65.8550845485451362|-43.0786267995560195
20121230|2300|1.32125000|60.1340694006310983|63.9480794992404568|-47.7297895902546118
20121231|0000|1.32250000|58.4291187739471667|62.1084259241427006|-33.8870431893691162
20121231|0100|1.32284000|54.5563549160683082|59.5910689214512388|-30.1218161683281025
20121231|0200|1.32255000|51.1867088607611223|56.7896155678878714|-33.3333333333325115
20121231|0300|1.32094000|47.8503184713385110|53.8098498690380894|-51.1627906976746445
20121231|0400|1.32124000|49.3865030674840355|52.3354009351867404|-47.8405315614624200
20121231|0500|1.31964000|36.6252452583372020|47.0986823762368942|-63.9211136890960532
20121231|0600|1.31987000|28.4341435839441168|40.8771694454726386|-53.6111111111131322
20121231|0700|1.31902000|19.4126431060219211|33.7223273323224008|-65.4166666666656909
20121231|0800|1.31904000|18.6966292134827974|28.7137612927092008|-68.1686046511640314
20121231|0900|1.31942000|20.5965336557844588|26.0080187470676201|-66.8217054263564592
20121231|1000|1.31885000|21.6929133858278754|24.5696502933210398|-77.5834658187582704
20121231|1100|1.31893000|23.3104006475126546|24.1499004113849125|-77.5444264943461832
20121231|1200|1.31821000|27.0069987649250898|25.1022665292316383|-82.5878594249193726
20121231|1300|1.31861000|32.3250564334099906|27.5098631639577604|-76.1980830670925258
20121231|1400|1.32120000|42.5841674249325592|32.5346312509493600|-34.8242811501612550
20121231|1500|1.32179000|56.9382273948084502|40.6691632989023902|-25.3993610223641788
20121231|1600|1.31810000|51.3344453711435307|44.2242573229827727|-84.3450479233228237
20121231|1700|1.31842000|49.3885601577912752|45.9456916012522782|-79.2332268370627588
20121231|1800|1.31960000|48.4924623115574250|46.7946151713539962|-60.3833865814721662
20121231|1900|1.31962000|42.6071428571425700|45.3987910666168588|-60.0638977635786944
20121231|2000|1.31950000|34.1463414634146787|41.6479745322161392|-61.9808306709253288
20121231|2100|1.31953000|39.0129682997115665|40.7696391213812888|-61.5015974440922194
20121231|2200|1.31924000|41.7149059334299964|41.0847280587308603|-64.9586776859514288
20130102|0000|1.31969000|42.8784489187182274|41.6826350120599898|-54.5936395759724036
20130102|0100|1.32057000|48.6582478295198158|44.0078392845466055|-38.3928571428560801
20130102|0200|1.32731000|65.3123933082970609|51.1093572924634287|-3.5037878787877356
20130102|0300|1.32926000|78.6278938452861952|60.2822028100710270|-4.7095761381470576
20130102|0400|1.32853000|86.9554753309272286|69.1732936503564275|-10.4395604395608803
20130102|0500|1.32597000|85.5725506407607668|74.6397126471578788|-30.5337519623247964
20130102|0600|1.32652000|82.8071441457691294|77.3621898133616384|-26.2166405023557907
20130102|0700|1.32707000|79.0974287213569625|77.9406027826934178|-21.8995290423867814
20130102|0800|1.32734000|75.3772412568784205|77.0861489407550948|-19.7802197802204312
20130102|0900|1.32809000|73.5049064987957764|75.8924014601019934|-13.8932496075357382
20130102|1000|1.32635000|70.4559915164361286|74.0802648122133718|-27.8129952456426538
20130102|1100|1.32443000|63.6048926840520394|70.5884741028262682|-43.0269413629161122
20130102|1200|1.32483000|55.4988517478940652|65.5585999845155386|-39.8573692551510278
20130102|1300|1.32664000|50.4372355430177564|60.5181451706829492|-25.5150554675117398
20130102|1400|1.32476000|38.7466104248260450|53.2609669220639859|-40.4120443740100939
20130102|1500|1.32531000|41.3588948407099579|49.2936095616126480|-39.1903531438415769
20130102|1600|1.32385000|40.3609281008300158|46.3160490746851110|-51.7657192075797496
20130102|1700|1.31940000|32.8346456692906018|41.8222479395536056|-90.0947459086996361
20130102|1800|1.31685000|21.7511520737324204|35.1318826509465438|-90.8519553072616334
20130102|1900|1.31635000|15.9137577002051938|28.7258410006994326|-94.3435754189946181
20130102|2000|1.31745000|12.2407407407407902|23.2308075807132184|-86.6620111731839132
20130102|2100|1.31842000|13.4011874469890415|19.9542675361384952|-79.8882681564247862
20130102|2200|1.31834000|16.4131169709268932|18.7738840144012968|-80.4469273743008842
20130102|2300|1.31880000|20.3632553265809513|19.3036744517945138|-77.2346368715082719
20130103|0000|1.31825000|25.3268584236090000|21.3114024423993414|-80.7391613361763660
20130103|0100|1.31815000|31.6116160496567674|24.7448069781518178|-81.0181818181820148
20130103|0200|1.31699000|34.6488840500826144|28.0461660021287500|-89.4545454545443164
20130103|0300|1.31266000|30.4892966360862482|28.8605428801145828|-99.7600479904016880
20130103|0400|1.31382000|28.3988957902005410|28.7066605168099046|-91.0535609181874008
20130103|0500|1.31363000|25.2954209748899217|27.5695806695032460|-92.0597014925370161
20130103|0600|1.31378000|19.1881918819193160|24.7757844069752728|-90.9369259032459922
20130103|0700|1.31446000|19.7998787143721132|23.1171491761075529|-86.1271676300580680
20130103|0800|1.31336000|22.8027786167319598|23.0123589896490230|-93.1920359666019920
20130103|0900|1.31630000|30.8236017209587558|25.6161065667522686|-74.3095696852919758
20130103|1000|1.31464000|35.8325219084710724|29.0215783473252067|-84.3791722296394511
20130103|1100|1.30954000|30.8346456692910672|29.6259341213138292|-98.6194477791119226
20130103|1200|1.31115000|28.8895668090299474|29.3804783505525365|-88.9555822328927092
20130103|1300|1.30976000|28.6571428571426914|29.1393665194159226|-89.8813241723924534
20130103|1400|1.31098000|23.5904255319146686|27.2897195235821713|-74.8672566371682536
20130103|1500|1.30995000|20.1644100580265473|24.9146163683969632|-83.3486660533589827
20130103|1600|1.30936000|21.9374559134724834|23.9222295500888044|-88.7764489420422650
20130103|1700|1.31086000|23.3638443935918616|23.7361011645898260|-74.9770009199645812
20130103|1800|1.31104000|27.6401250902082936|25.0374424731293175|-73.3210671573144453
20130103|1900|1.31049000|29.9972729751827884|26.6907193071471412|-78.2205746061178502
20130103|2000|1.30605000|27.9287174992685862|27.1033853711876276|-97.1884498480244759
20130103|2100|1.30533000|27.2838374579888203|27.1635360667880264|-95.8096590909084824
20130103|2200|1.30475000|20.3249442497607973|24.8840054611122846|-98.7734487734487488
20130103|2300|1.30363000|13.7329066045973730|21.1669725089406491|-91.6722632639346956
20130104|0000|1.30229000|6.2422591032947850|16.1920680403920301|-98.9823609226602912
20130104|0100|1.30184000|4.9896527937457486|12.4579296248432706|-99.8671978751666104
20130104|0200|1.30349000|7.1334503950834138|10.6831032149233192|-88.9110225763608782
20130104|0300|1.30228000|7.5576430401368828|9.6412831566611744|-96.9455511288172290
20130104|0400|1.30295000|8.1978967495221191|9.1601543542814898|-92.4966799468786860
20130104|0500|1.30324000|13.2096683530076646|10.5099923538568820|-90.5710491367863852
20130104|0600|1.30418000|23.7998647734967578|14.9399498270701744|-84.3293492695874676
20130104|0700|1.30372000|30.6880540312379396|20.1893178951260950|-85.3054911059551700
20130104|0800|1.30068000|35.3886010362705861|25.2557456088409254|-99.8233215547691658
20130104|0900|1.30138000|34.3423799582471503|28.2846237253096682|-92.3344947735191966
20130104|1000|1.30103000|29.6368989205112002|28.7353821237101812|-92.5612848689772534
20130104|1100|1.30063000|19.1176470588238878|25.5294704354147514|-95.9425190194417894
20130104|1200|1.30019000|11.8070249682607412|20.9553219463634158|-95.6980519480525658
20130104|1300|1.30084000|16.0373528217614236|19.3159989048294207|-90.4220779220781737
20130104|1400|1.30396000|28.9360031409492854|22.5226669835360412|-62.8670120898100252
20130104|1500|1.30617000|47.5667764361502564|30.8707034677407820|-43.2432432432424605
20130104|1600|1.30435000|58.9585474477554924|40.2333181277456902|-56.7343173431745598
20130104|1700|1.30456000|70.6151832460730446|50.3606065005214774|-27.4074074074091847
20130104|1800|1.30480000|79.9874725963044710|60.2362285324491467|-22.8228228228226940
20130104|1900|1.30555000|81.4714714714718014|67.3146428454567030|-11.5615615615608150
20130104|2000|1.30705000|80.7320644216693638|71.7871167041942614|-7.0440251572314576
20130104|2100|1.30794000|84.6516791562584814|76.0753041882156822|-10.0000000000026557
20130104|2200|1.30681000|83.3998859098683880|78.5168314287665794|-22.2826086956531064
20130106|2300|1.30772000|84.0422411264292464|80.3586346613208065|-12.3913043478274876
20130107|0000|1.30669000|79.1907514450858798|79.9693402559091738|-23.5869565217389372
20130107|0100|1.30497000|66.9053042629339104|75.6146615915840954|-42.2826086956535861
20130107|0200|1.30523000|52.0476545048388033|67.7589925626689934|-39.4565217391326756
20130107|0300|1.30535000|44.5046439628472542|60.0075430293950802|-38.1521739130444289
20130107|0400|1.30520000|32.0709105560030423|50.6953322049310772|-39.7826086956517174
20130107|0500|1.30378000|21.1355159552422975|40.8420601217014864|-55.2173913043493698
20130107|0600|1.30350000|18.2809224318668982|33.3216808917566283|-58.2608695652171207
20130107|0700|1.30389000|18.3580858085825902|28.3338158640319513|-54.0217391304357477
20130107|0800|1.30331000|16.3057324840783160|24.3244547373807407|-60.3260869565229072
20130107|0900|1.30239000|15.1030710980235323|21.2506601909283397|-73.8584474885858810
20130107|1000|1.30365000|21.8462823725985836|21.4492009181517567|-61.0070257611244529
20130107|1100|1.30402000|29.6693860025756600|24.1892626129597233|-66.6666666666687036
20130107|1200|1.30322000|33.2733812949633006|27.2173021736275835|-77.6859504132238926
20130107|1300|1.30234000|34.3749999999991474|29.6032014490847716|-89.8071625344358324
20130107|1400|1.30595000|50.7029478458045802|36.6364502479913768|-40.0826446281015478
20130107|1500|1.30552000|59.1568449682682385|44.1432484880836640|-46.0055096418746601
20130107|1600|1.30971000|72.0769230769230660|53.4544733510301314|-3.2219570405727671
20130107|1700|1.30977000|79.9810246679308676|62.2966571233303839|-15.1609553478736725
20130107|1800|1.31073000|89.8373983739826656|71.4769042068811444|-5.1921079958480325
20130107|1900|1.31096000|90.0670177118235387|77.6736087085286186|-8.8607594936685868
20130107|2000|1.31113000|91.6720326250265458|82.3397500140279277|-7.2054527750728221
20130107|2100|1.31128000|91.2262377271777467|85.3019125850778721|-5.7448880233678778
20130107|2200|1.31148000|93.0367074527260058|87.8801775409605882|-3.7974683544293946
20130107|2300|1.31252000|93.4672206832883888|89.7425252550698644|-1.7985611510789358
20130108|0000|1.31229000|93.6279826464211880|91.0376777188536437|-3.8669064748215086
20130108|0100|1.31170000|91.3315754779172551|91.1356436385415236|-9.1726618705037701
20130108|0200|1.31107000|83.9982653946220950|88.7565175572350570|-14.8381294964042142
20130108|0300|1.31278000|77.9448621553877104|85.1526324232859508|-8.9576547231261614
20130108|0400|1.31229000|63.9925373134314058|78.0992673866677762|-12.9478827361563536
20130108|0500|1.31187000|55.0061050061033541|70.4015465931463069|-16.3680781758965175
20130108|0600|1.31229000|52.6817640047654052|64.4949523970193468|-12.9478827361563536
20130108|0700|1.31149000|51.7777777777765564|60.2558941906050905|-20.3404255319141037
20130108|0800|1.31137000|43.9444444444421052|54.8187442752174264|-21.3617021276598109
20130108|0900|1.31224000|43.8848920863292946|51.1741268789213848|-13.9574468085095660
20130108|1000|1.31167000|42.9988974641660774|48.4490504073362871|-18.9374464438738138
20130108|1100|1.31231000|44.9572649572639804|47.2851219239788563|-18.0045871559614490
20130108|1200|1.31228000|51.8672199170102530|48.8124879216559862|-18.5399768250296830
20130108|1300|1.30991000|49.1944764096635510|48.9398174176585172|-81.6872427983567918
20130108|1400|1.30811000|39.0109890109862931|45.6302079487677830|-81.7280453257784388
20130108|1500|1.30842000|35.1982378854600881|42.1528845943318871|-76.9014084507057732
20130108|1600|1.30648000|23.4082397003728602|35.9046696296788780|-95.3608247422662601
20130108|1700|1.30660000|16.6507177033483522|29.4866856542353696|-87.5000000000006680
20130108|1800|1.30691000|16.3218390804593199|25.0984034629766875|-83.7740384615386802
20130108|1900|1.30784000|18.5020804438277048|22.8996291232603610|-72.5961538461527454
20130108|2000|1.30817000|20.8061002178649980|22.2017861547952435|-68.6298076923072388
20130108|2100|1.30789000|28.2232011747426057|24.2089244947776976|-71.9951923076925908
20130108|2200|1.30807000|36.2921716344579011|28.2366735413377654|-69.8317307692302052
20130108|2300|1.30801000|46.8822170900689272|34.4518547242481504|-70.5528846153861054
20130109|0000|1.30819000|58.4967320261430502|42.4668138248797860|-65.6657963446486974
20130109|0100|1.30711000|62.6988803771357938|49.2108360089651242|-79.5244385733167150
20130109|0200|1.30770000|62.7503337783720668|53.7240019321007766|-71.7305151915454502
20130109|0300|1.30730000|57.0459683496621608|54.8313240712879094|-77.0145310435923705
20130109|0400|1.30729000|45.9523809523832796|51.8716763649863708|-77.1466314398944348
20130109|0500|1.30737000|32.7470686767179942|45.4968071355635786|-76.0898282694868016
20130109|0600|1.30843000|42.6985482493603642|44.5640541734958476|-62.0871862615601202
20130109|0700|1.30844000|47.7102414654459822|45.6127832708125638|-61.9047619047620472
20130109|0800|1.30754000|48.4577922077909876|46.5611195831387050|-73.8095238095255582
20130109|0900|1.30889000|59.9366587490084654|51.0196326384286252|-52.5641025641051202
20130109|1000|1.30676000|53.0920060331803470|51.7104237700125396|-72.3502304147496602
20130109|1100|1.30671000|39.8299078667594132|47.7502518022615022|-71.6049382716045386
20130109|1200|1.30493000|24.1165530068172167|39.8723522037800820|-98.0728051391879205
20130109|1300|1.30566000|22.5876010781659248|34.1107684952420343|-75.9368836291909020
20130109|1400|1.30577000|16.0587399336798846|28.0934256413879879|-71.7850287907892834
20130109|1500|1.30466000|17.6910299003312660|24.6259603943690806|-81.6498316498342832
20130109|1600|1.30416000|16.6231830040982232|21.9583679309454638|-90.0673400673420019
20130109|1700|1.30736000|29.0391459074722071|24.3186272564543771|-36.1952861952850853
20130109|1800|1.30680000|37.1439006574127433|28.5937183901071706|-45.6228956228967278
20130109|1900|1.30538000|39.6304675716427824|32.2726347839523769|-69.5286195286209080
20130109|2000|1.30537000|45.0060168471708337|36.5170954716918602|-69.6969696969721896
20130109|2100|1.30621000|56.8551842330757254|43.2964583921531485|-55.5555555555547258
20130109|2200|1.30622000|55.7701149425274282|47.4543439089445798|-55.3872053872071888
20130109|2300|1.30536000|48.2209737827707414|47.7098872002199670|-69.8653198653197336
20130110|0000|1.30525000|46.3309352517984152|47.2502365507461235|-71.7171717171725476
20130110|0100|1.30499000|42.0050125313292426|45.5018285442738346|-76.0942760942758127
20130110|0200|1.30385000|31.0326377742111639|40.6787649542529480|-95.2861952861979234
20130110|0300|1.30475000|23.8122827346481324|35.0566042143846772|-80.1346801346802664
20130110|0400|1.30493000|23.7361282367453868|31.2831122218382518|-77.1043771043797364
20130110|0500|1.30441000|21.5686274509807916|28.0449506315524317|-85.8585858585862810
20130110|0600|1.30441000|23.2081911262802549|26.4326974631283740|-85.8585858585862810
20130110|0700|1.30578000|38.7354651162794994|30.5336200141787516|-49.1954022988529332
20130110|0800|1.30664000|50.0346500346502623|37.0339633543359241|-29.4252873563216291
20130110|0900|1.30644000|57.8145695364250970|43.9608320816989818|-34.0229885057465609
20130110|1000|1.31015000|77.6704240472358692|55.1973627368779489|-1.3493253373335255
20130110|1100|1.30984000|86.2693156732884745|65.5546803823481242|-15.2702702702715954
20130110|1200|1.31021000|86.5786578657866528|72.5626728768276338|-10.5849582172684632
20130110|1300|1.31104000|88.6502084001280224|77.9251847179277632|-7.8780177890732084
20130110|1400|1.31850000|93.0730778386094499|82.9744824248216730|-2.0639147802931546
20130110|1500|1.31875000|91.2811387900355840|85.7433678798929862|-9.6072507552868522
20130110|1600|1.32133000|93.7020993002334706|88.3962783533398238|-2.7716186252768482
20130110|1700|1.32185000|94.9769053117784096|90.5898206728193572|-2.4838012958958324
20130110|1800|1.32589000|96.0766886744542745|92.4187766733643344|-1.0300044782801292
20130110|1900|1.32631000|96.3774323828174460|93.7383285765153858|-0.7929515418505262
20130110|2000|1.32516000|96.7876264128495762|94.7547611886267874|-5.8590308370046556
20130110|2100|1.32505000|95.6933270231898946|95.0676164668144992|-6.3436123348012750
20130110|2200|1.32618000|95.5060520216327404|95.2137616517539129|-1.3656387665199703
20130110|2300|1.32664000|93.6133976724382962|94.6803069919820360|-5.1473640514732697
20130111|0000|1.32718000|91.6486441523875754|93.6697527121172300|-2.9498525073743030
20130111|0100|1.32689000|90.4781281790445746|92.6058778677596878|-4.1719342604290901
20130111|0200|1.32508000|83.1096196868019206|89.4404584741071034|-11.7994100294981462
20130111|0300|1.32581000|73.7108190091013854|84.1972453191052068|-8.8160136286201922
20130111|0400|1.32551000|61.1907866145168598|76.5284257509090936|-10.5053191489361364
20130111|0500|1.32586000|45.8245243128984044|66.2937919382388685|-9.0542357687131609
20130111|0600|1.32616000|28.8860103626963572|53.8245314130580398|-7.9445727482676584
20130111|0700|1.32506000|28.1586021505400481|45.2692216588853782|-15.0399999999991962
20130111|0800|1.32713000|37.4401095140326135|42.6595176106011280|-4.0000000000001892
20130111|0900|1.32573000|39.0733056708164028|41.4641136306728910|-11.4666666666661038
20130111|1000|1.32716000|47.4034620505991242|43.4438964373149759|-5.9967585089137910
20130111|1100|1.32665000|49.9358151476233160|45.6078693407510940|-14.7272727272741726
20130111|1200|1.32512000|48.1572481572455899|46.4576622795825926|-30.9430255402746752
20130111|1300|1.32679000|44.4772593030102854|45.7975279540584950|-20.0000000000018012
20130111|1400|1.33391000|64.6141215106719358|52.0697258062629800|-9.2037983929878795
20130111|1500|1.33390000|69.0067443286312709|57.7153986470524174|-21.7391304347839808
20130111|1600|1.33443000|74.1682974559680020|63.1996982500242837|-17.6170212765956578
20130111|1700|1.33511000|82.0919820919814924|69.4971261973433628|-11.8297872340424224
20130111|1800|1.33584000|86.0902910929056162|75.0281811625307853|-5.6218057921625056
20130111|1900|1.33467000|85.4344122657580982|78.4969248636065516|-15.5877342419078816
20130111|2000|1.33385000|85.3492333901194513|80.7810277057775182|-22.5724020442932058
20130111|2100|1.33354000|83.3596352796774625|81.6405635637441662|-25.2129471890975516
